fpr,tpr
0.021906316,0.88804129
0.021936989,0.888693464
0.02212806,0.889060369
0.022363465,0.889243822
0.022438122,0.890048975
0.022669443,0.890317359
0.022977726,0.890514987
0.023363405,0.890783372
0.023446659,0.890981
0.023499302,0.891213504
0.023537637,0.891437619
0.023803967,0.89165501
0.024246704,0.892021916
0.024270712,0.892239307
0.024482109,0.892789665
0.024520009,0.893058049
0.024717514,0.893241501
0.024737456,0.894111067
0.025163094,0.894111067
0.025168958,0.894335181
0.025402004,0.895007526
0.025437573,0.895224917
0.025629077,0.895224917
0.025676613,0.895493301
0.025894539,0.895676754
0.026101142,0.895900869
0.02613769,0.89611826
0.026139255,0.896386644
0.026370576,0.897191797
0.026443981,0.897441672
0.026567234,0.897665787
0.02680028,0.897889902
0.026833218,0.898158286
0.026963658,0.898355915
0.027033326,0.898580029
0.027071563,0.898763482
0.027266371,0.898987597
0.027499417,0.899211711
0.027732463,0.899435826
0.028013183,0.899619279
0.028198555,0.899843393
0.028471412,0.900278176
0.028483992,0.900461629
0.028704784,0.90067902
0.028915105,0.900947404
0.029130739,0.901619749
0.029146426,0.902424902
0.029840389,0.902693286
0.029871645,0.903128068
0.030105018,0.90334546
0.030131827,0.903528912
0.03030303,0.904065681
0.030367232,0.904249134
0.030529014,0.904697363
0.030534351,0.904965747
0.031038506,0.905183139
0.031228314,0.905451523
0.031271879,0.905886306
0.031505251,0.906103697
0.031544256,0.906470602
0.031690955,0.906738986
0.031738623,0.907173769
0.031922276,0.907710538
0.03192729,0.907934652
0.032384918,0.908471421
0.032616239,0.90900819
0.032672112,0.909225581
0.033372229,0.91074732
0.033541522,0.911284089
0.033605601,0.911936263
0.033772843,0.912204647
0.033838973,0.912422038
0.034016775,0.912422038
0.034072345,0.91263943
0.03413371,0.913006335
0.034257749,0.91323045
0.034466805,0.913498834
0.034482759,0.913498834
0.034772462,0.914368399
0.034929447,0.914636783
0.035005834,0.916375914
0.03507533,0.916559366
0.035160768,0.916827751
0.035239207,0.917262533
0.035392089,0.917530918
0.03562341,0.918336071
0.035656024,0.919008415
0.035854731,0.919545184
0.036487759,0.919728636
0.036958569,0.919912089
0.037011335,0.920180473
0.037242656,0.920717242
0.037473976,0.92125401
0.037705297,0.923132701
0.037983587,0.923330329
0.03839926,0.923598713
0.038630581,0.924135482
0.039077213,0.924318935
0.039324543,0.924587319
0.039787185,0.926197625
0.040018506,0.927002778
0.040249827,0.928613084
0.040725047,0.928796536
0.04101608,0.929020651
0.041195857,0.929204104
0.041666667,0.929387556
0.043785311,0.929571009
0.044278723,0.929795124
0.045433145,0.930345481
0.047316384,0.930528934
0.048240503,0.930753049
0.050612053,0.931119954
0.053367513,0.931344069
0.055374593,0.931576573
0.056271981,0.931774201
0.060734463,0.931957654
0.064500942,0.932141106
0.074074074,0.932141106
0.074539949,0.932141106
0.074858757,0.932324559
0.097693032,0.932508011
0.098634652,0.932691464
0.138051044,0.932691464
0.138515081,0.932691464
0.199393657,0.932691464
0.199860075,0.932691464
0.225791325,0.932691464
0.226260258,0.932691464
0.240328253,0.932691464
0.240797186,0.932691464
0.273759852,0.932691464
0.274223459,0.932691464
0.314199396,0.932691464
0.314664188,0.932691464
0.326535342,0.932691464
0.326998841,0.932691464
0.350162866,0.932691464
0.350628199,0.932691464
0.363127188,0.932908855
0.366861144,0.933126247
0.367794632,0.933343638
0.368028005,0.933561029
0.369194866,0.933778421
0.376429405,0.933995812
0.378296383,0.934213203
0.378529755,0.934647986
0.380163361,0.934865377
0.38054567,0.935026408
0.382918149,0.935187438
0.383897316,0.93540483
0.38529755,0.935622221
0.385765125,0.935783252
0.385997666,0.936000643
0.387188612,0.936161673
0.388137604,0.936322704
0.389086595,0.936483735
0.389561091,0.936644765
