precs,recalls
0.05555555555555555,1.0
0.05594202898550724,0.9997758852532496
0.05635036496350365,0.9997758852532496
0.05676470588235294,0.9997758852532496
0.057185185185185186,0.9997758852532496
0.05761194029850746,0.9997758852532496
0.058045112781954886,0.9997758852532496
0.05848484848484849,0.9997758852532496
0.058823529411764705,0.9997758852532496
0.05903946160905476,0.9995562980771406
0.059265944645006015,0.9995562980771406
0.0594944512946979,0.9995562980771406
0.05971534653465346,0.9995562980771406
0.05995130858186245,0.9995562980771406
0.060180854381041475,0.9995562980771406
0.060410916896657466,0.9995562980771406
0.0606536769327467,0.9995562980771406
0.06089644513137558,0.9995562980771406
0.06107594936708861,0.9995562980771406
0.06123717749456015,0.9995562980771406
0.06145966709346991,0.9993321833303904
0.061697463200751645,0.9993321833303904
0.061949685534591195,0.9993321833303904
0.062196307094266275,0.9993321833303904
0.06241830065359477,0.9993321833303904
0.06259930092151256,0.9993321833303904
0.06280828674778033,0.9991080685836401
0.06305711455926048,0.9991080685836401
0.06322409798080106,0.9991080685836401
0.06341789052069426,0.9988839538368898
0.06367292225201072,0.9988839538368898
0.06394027913015254,0.9988839538368898
0.06421088205474823,0.9988839538368898
0.06447234475738038,0.9988839538368898
0.0646817248459959,0.9988839538368898
0.06484529295589203,0.9988839538368898
0.06495828367103695,0.9986598390901393
0.06508172362555721,0.9982645821731433
0.0652317880794702,0.9982645821731433
0.06540654065406541,0.9982645821731433
0.06558363417569193,0.9982645821731433
0.06576200417536535,0.9982645821731433
0.06590833054533289,0.9982645821731433
0.06604089842440496,0.9982645821731433
0.06619964973730298,0.9980669537146454
0.06638566912539515,0.9980669537146454
0.06657273687918282,0.9980669537146454
0.06676923076923078,0.9980669537146454
0.06695464362850972,0.9980669537146454
0.0671410891089109,0.9980669537146454
0.06733167082294264,0.9980669537146454
0.06752411575562701,0.9980669537146454
0.06767458603311735,0.9980669537146454
0.06779661016949153,0.9980669537146454
0.06791907514450866,0.997842838967895
0.06807437756066814,0.9976452105093969
0.0682369241427087,0.9976452105093969
0.06837903505727178,0.9976452105093969
0.0685496667724532,0.997425623333288
0.06874602164226608,0.997425623333288
0.06894125923320436,0.997425623333288
0.06916019760056458,0.997425623333288
0.06935598018400566,0.997425623333288
0.06952043772127454,0.997425623333288
0.06967650195520796,0.997425623333288
0.06985769728331177,0.9972060361571791
0.07006162828413882,0.9972060361571791
0.07022786701531565,0.9972060361571791
0.07038123167155426,0.9972060361571791
0.0705030487804878,0.997008407698681
0.07061068702290077,0.997008407698681
0.07072243346007605,0.997008407698681
0.07085407889697434,0.9963360634584302
0.0710172744721689,0.9963360634584302
0.07116788321167883,0.9963360634584302
0.07131011608623548,0.996175032862617
0.07147606382978723,0.996175032862617
0.07161892071952032,0.996175032862617
0.07177033492822966,0.996175032862617
0.07192513368983958,0.996175032862617
0.07206856252434748,0.996175032862617
0.07222035606315082,0.996175032862617
0.07236105930622902,0.996175032862617
0.0724907063197026,0.996175032862617
0.07259865971705137,0.996175032862617
0.07269853812722245,0.9959554456865081
0.07280598189689098,0.9959554456865081
0.07290492296129275,0.9957289964111457
0.07300463089076546,0.9957289964111457
0.07309721175584025,0.9955048816643953
0.07319727891156462,0.995343851068582
0.07332053742802304,0.995343851068582
0.07342465753424658,0.995343851068582
0.07351321585903084,0.995343851068582
0.07360265633646929,0.9951828204727688
0.07370462732058743,0.9951828204727688
0.07380216383307574,0.9950217898769557
0.07390855964248882,0.9950217898769557
0.07401448109412712,0.9948241614184576
0.07415902140672782,0.9948241614184576
0.07429015947102295,0.9948241614184576
0.07442641298265248,0.9948241614184576
0.07455429497568881,0.9948241614184576
0.07469458987783595,0.9948241614184576
0.07480314960629922,0.9948241614184576
0.07490847648549705,0.9948241614184576
0.07501933488012374,0.9946631308226445
0.07515598411798072,0.9946631308226445
0.07527259936686599,0.9946631308226445
0.07537490134175218,0.9946631308226445
0.0754639175257732,0.9946631308226445
0.07553648068669527,0.9946631308226445
0.07560137457044673,0.9946631308226445
0.07567567567567568,0.9944435436465355
0.0757635858786196,0.9941214824549093
0.0758799769186382,0.9936732529614085
